,id,wav_path,name,caption
742,825,DX7_YAMAHA/VRC Voice ROMs/vrc110a/11_EpDstrt *.wav,EpDstrt *,"Electric piano, which has a distorted and gritty timbre, characterized by a sharp attack and a decaying sustain."
743,826,DX7_YAMAHA/VRC Voice ROMs/vrc110a/12_KC EpHwrd.wav,KC EpHwrd,"electric piano, which has a bell-like and percussive attack, a warm and slightly gritty timbre, and is often characterized by a prominent sweeping filter that creates a vocal-like resonance."
744,827,DX7_YAMAHA/VRC Voice ROMs/vrc110a/13_WoodBalls.wav,WoodBalls,"Pitched percussion, which has a bright, woody timbre with a sharp attack and a relatively quick decay."
745,828,DX7_YAMAHA/VRC Voice ROMs/vrc110a/14_XyloHrdWd.wav,XyloHrdWd,"Xylophone, which has a bright, woody timbre with a sharp attack and a relatively quick decay."
746,829,DX7_YAMAHA/VRC Voice ROMs/vrc110a/15_TorimLong.wav,TorimLong,"Electronic plucked tone, which has a bright, resonant timbre and a clear, percussive attack followed by a very long, smooth decay."
747,830,DX7_YAMAHA/VRC Voice ROMs/vrc110a/16_Grinder 4.wav,Grinder 4,"Metallic chime, which has a bright, somewhat abrasive timbre with a sharp initial attack and a long, buzzing sustain."
748,831,DX7_YAMAHA/VRC Voice ROMs/vrc110a/17_Koto.wav,Koto,"Koto, which has a bright, percussive attack and a resonant, ringing sustain that gradually decays."
749,832,DX7_YAMAHA/VRC Voice ROMs/vrc110a/18_SoftGuitr.wav,SoftGuitr,"Guitar, which has a soft, warm timbre with a moderately fast attack and a gentle, natural decay."
750,834,DX7_YAMAHA/VRC Voice ROMs/vrc110a/20_NylonBel3.wav,NylonBel3,"Plucked string instrument, which has a clear, bell-like timbre with a sharp, plucked attack and a resonant, relatively quick decay."
751,835,DX7_YAMAHA/VRC Voice ROMs/vrc110a/21_Sitar KC .wav,Sitar KC ,"Sitar, which possesses a bright, metallic timbre with a characteristic buzzing resonance, and an envelope marked by a sharp, percussive attack and a moderately resonant decay."
752,836,DX7_YAMAHA/VRC Voice ROMs/vrc110a/22_Chroma   .wav,Chroma   ,"Electronic bell, which has a bright, clear, and slightly metallic timbre with a sharp, distinct attack and a lingering decay."
753,837,DX7_YAMAHA/VRC Voice ROMs/vrc110a/23_Clavi 1  .wav,Clavi 1  ,"Clavinet, which has a bright, percussive timbre with a rapid attack and a very quick decay."
754,838,DX7_YAMAHA/VRC Voice ROMs/vrc110a/24_SqrThang2.wav,SqrThang2,"Electronic tone, which has a hollow, slightly buzzing timbre with an immediate attack and an abrupt release."
755,840,DX7_YAMAHA/VRC Voice ROMs/vrc110a/26_KilerD's2.wav,KilerD's2,"Resonant metallic sound, which has a bright, shimmering timbre and a long, evolving sustain."
756,841,DX7_YAMAHA/VRC Voice ROMs/vrc110a/27_Bello 3 .wav,Bello 3 ,"Bell, which has a bright, clear, and somewhat metallic timbre with a percussive attack and a long, ringing decay."
757,842,DX7_YAMAHA/VRC Voice ROMs/vrc110a/28_Belashun .wav,Belashun ,"Bell, which has a bright, ringing timbre with a sharp percussive attack and a moderate, resonant decay."
758,843,DX7_YAMAHA/VRC Voice ROMs/vrc110a/29_RodeBell .wav,RodeBell ,"Electric piano, which features a bright, bell-like timbre and a ringing sustain with a moderate decay."
759,844,DX7_YAMAHA/VRC Voice ROMs/vrc110a/30_ChinezBls.wav,ChinezBls,"Chime, which has a bright, metallic, and resonant timbre with a sharp, percussive attack and a long, ringing decay."
760,845,DX7_YAMAHA/VRC Voice ROMs/vrc110a/31_ElecBass*.wav,ElecBass*,"Electric bass, which has a clear, percussive attack and a relatively quick decay, giving it a punchy and defined quality."
761,846,DX7_YAMAHA/Factory patches/rom3a/0_FLUTE   1.wav,FLUTE   1,"Flute, which has a mellow, airy timbre and a smooth, sustained envelope."
762,847,DX7_YAMAHA/Factory patches/rom3a/1_HARPSICH .wav,HARPSICH ,"Harpsichord, which has a bright, plucked timbre with a fast attack and quick decay."
763,848,DX7_YAMAHA/Factory patches/rom3a/2_STRG ENS .wav,STRG ENS ,"String ensemble, which has a warm, rich timbre with a slow attack and a long, sustained release."
764,849,DX7_YAMAHA/Factory patches/rom3a/3_BRIGHT BO.wav,BRIGHT BO,"Chime, which has a bright, metallic timbre, a sharp attack, and a long, shimmering sustain."
765,850,DX7_YAMAHA/Factory patches/rom3a/4_BRASSHORN.wav,BRASSHORN,"Brass instrument, which has a bright, full timbre with a distinct attack and a sustained, resonating body."
766,851,DX7_YAMAHA/Factory patches/rom3a/5_BR TRUMPE.wav,BR TRUMPE,"Trumpet, it has a bright, brassy timbre with a clear attack and a sustained, vibrant tone."
767,853,DX7_YAMAHA/Factory patches/rom3a/7_E.PIANO 1.wav,E.PIANO 1,"Electric piano, which has a mellow, bell-like timbre and a moderately long, natural decay."
768,854,DX7_YAMAHA/Factory patches/rom3a/8_PIANO   1.wav,PIANO   1,"Piano, which has a bright, acoustic timbre with a percussive attack and a natural, sustained decay."
769,855,DX7_YAMAHA/Factory patches/rom3a/9_PIPES   1.wav,PIPES   1,"Pipe organ, which has a bright, airy timbre and a slow, sustained envelope."
770,856,DX7_YAMAHA/Factory patches/rom3a/10_E.ORGAN 1.wav,E.ORGAN 1,"Electronic organ, which has a mellow timbre with a soft attack and a long, sustained release."
771,857,DX7_YAMAHA/Factory patches/rom3a/11_E.BASS  1.wav,E.BASS  1,"Electric bass, which has a warm, round timbre with a sustained envelope and a resonant decay."
772,858,DX7_YAMAHA/Factory patches/rom3a/12_CLAV    1.wav,CLAV    1,"Clavinet, which has a bright, percussive timbre with a very fast attack and decay, sounding similar to a plucked string instrument."
773,859,DX7_YAMAHA/Factory patches/rom3a/13_HARMONICA.wav,HARMONICA,"Harmonica, which has a reedy, somewhat bright timbre and a smooth, sustained envelope."
774,860,DX7_YAMAHA/Factory patches/rom3a/14_JAZZ GUIT.wav,JAZZ GUIT,"Electric guitar, which has a clean, mellow timbre with a clear attack and a relatively quick decay."
775,861,DX7_YAMAHA/Factory patches/rom3a/15_PRC SYNTH.wav,PRC SYNTH,"Electronic bell, which has a bright, clean, and somewhat metallic timbre with a sharp, percussive attack and a long, smooth decay."
776,862,DX7_YAMAHA/Factory patches/rom3a/16_SAX BC   .wav,SAX BC   ,"Saxophone, which has a reedy and somewhat bright timbre with a relatively quick attack and a short sustain."
777,863,DX7_YAMAHA/Factory patches/rom3a/17_FRETLESS .wav,FRETLESS ,"Bass guitar, which has a warm, rounded timbre with a distinct 'mwah' quality and a smooth, sustained envelope."
778,864,DX7_YAMAHA/Factory patches/rom3a/18_HARP    1.wav,HARP    1,"Harp, which has a bright, bell-like timbre with a quick attack and a relatively fast, smooth decay."
779,865,DX7_YAMAHA/Factory patches/rom3a/19_TIMPANI  .wav,TIMPANI  ,"Tuned percussion drum, it possesses a deep, resonant timbre with a strong, percussive attack and a relatively quick, ringing decay."
780,866,DX7_YAMAHA/Factory patches/rom3a/20_HEAVYMETA.wav,HEAVYMETA,"Electronic lead instrument, which has a bright, metallic timbre with a sharp, percussive attack and a sustained, ringing decay."
781,867,DX7_YAMAHA/Factory patches/rom3a/21_STEEL DRU.wav,STEEL DRU,"Steel drum, which has a bright, metallic timbre with a percussive attack and a relatively quick decay."
782,868,DX7_YAMAHA/Factory patches/rom3a/22_SYN-LEAD .wav,SYN-LEAD ,"Electronic lead instrument, which has a bright, edgy timbre with a quick attack and sustained release."
783,869,DX7_YAMAHA/Factory patches/rom3a/23_VOICES BC.wav,VOICES BC,"Vocal choir, which has a warm and evolving timbre with a slow attack and a long, smooth release."
784,870,DX7_YAMAHA/Factory patches/rom3a/24_CLAV ENS .wav,CLAV ENS ,"Electric clavichord, which has a bright, percussive timbre with a rapid attack and a very short decay."
785,871,DX7_YAMAHA/Factory patches/rom3a/25_LASERSWEE.wav,LASERSWEE,"Laser sweep, which is bright, metallic, and resonant, featuring a pronounced upward and downward pitch sweep."
786,872,DX7_YAMAHA/Factory patches/rom3a/26_TUB ERUPT.wav,TUB ERUPT,"Bass drone, which has a deep, resonant timbre that slowly swells, then sustains with a notable buzzing and evolving quality before a gradual release."
787,874,DX7_YAMAHA/Factory patches/rom3a/28_REFS WHIS.wav,REFS WHIS,"Metallic whistle, which has a high-pitched, piercing timbre with a very fast attack and an extremely short, ringing decay."
788,875,DX7_YAMAHA/Factory patches/rom3a/29_TRAIN    .wav,TRAIN    ,"Train sound, which has a rhythmic, percussive timbre with a chugging envelope that mimics the sound of a train moving on tracks."
789,876,DX7_YAMAHA/Factory patches/rom3a/30_BRASS S H.wav,BRASS S H,"Brass instrument, which possesses a warm, rich timbre and features a slow, swelling attack that leads to a sustained tone."
790,877,DX7_YAMAHA/Factory patches/rom3a/31_TAKE OFF .wav,TAKE OFF ,"Riser sound effect, which features a bright, sweeping timbre that slowly ascends in pitch and intensity, culminating in an abrupt cut-off."
791,878,DX7_YAMAHA/Factory patches/rom4a/0_PICCOLO  .wav,PICCOLO  ,"Flute, which has a bright, reedy timbre and a quick attack with a sustained tone."
792,879,DX7_YAMAHA/Factory patches/rom4a/1_FLUTE   2.wav,FLUTE   2,"Flute, which has a clear, pure timbre and a gentle, natural envelope resembling a wind instrument."
793,880,DX7_YAMAHA/Factory patches/rom4a/2_OBOE     .wav,OBOE     ,"Oboe, which has a bright, reedy timbre with a relatively quick attack and a sustained sound that rings out clearly."
794,881,DX7_YAMAHA/Factory patches/rom4a/3_CLARINET .wav,CLARINET ,"Clarinet, which has a reedy, woody timbre with a quick attack and an even sustain."
795,882,DX7_YAMAHA/Factory patches/rom4a/4_BASSOON  .wav,BASSOON  ,"Bassoon, which possesses a warm, reedy timbre and an envelope characterized by a gentle attack and a natural sustain and decay."
796,883,DX7_YAMAHA/Factory patches/rom4a/5_PAN FLUTE.wav,PAN FLUTE,"Flute, which has a bright, airy timbre with a soft, breathy attack and a moderate sustain that tapers gently."
797,884,DX7_YAMAHA/Factory patches/rom4a/6_LEAD BRAS.wav,LEAD BRAS,"Brass instrument, which possesses a bright, full timbre with a clear attack and a relatively quick decay."
798,885,DX7_YAMAHA/Factory patches/rom4a/7_HORNS    .wav,HORNS    ,"Horn section, which has a bright, full timbre with a firm attack and a sustained decay."
799,886,DX7_YAMAHA/Factory patches/rom4a/8_SOLO TBON.wav,SOLO TBON,"Trombone, which has a warm, resonant timbre with a natural attack and release."
800,887,DX7_YAMAHA/Factory patches/rom4a/9_BRASS BC .wav,BRASS BC ,"Brass section, which has a rich, full timbre and an envelope with a moderate attack and a sustained, natural decay."
801,888,DX7_YAMAHA/Factory patches/rom4a/10_BRASS 5TH.wav,BRASS 5TH,"Brass instrument, which has a full, resonant timbre with a relatively slow attack and a long, sustained release."
802,889,DX7_YAMAHA/Factory patches/rom4a/11_SYNTHBRAS.wav,SYNTHBRAS,"Brass instrument, which has a rich, full timbre with a gradual attack that swells into a sustained tone."
803,890,DX7_YAMAHA/Factory patches/rom4a/12_STRG QRT .wav,STRG QRT ,"String instrument, which has a warm, resonant timbre with a slow attack and sustained decay, typical of a bowed sound."
804,891,DX7_YAMAHA/Factory patches/rom4a/13_STRG ENS .wav,STRG ENS ,"String ensemble, which has a lush and full timbre with a slow attack and a long, smooth decay."
805,892,DX7_YAMAHA/Factory patches/rom4a/14_VIOLA SEC.wav,VIOLA SEC,"Bowed string instrument, which possesses a warm, resonant timbre and a gentle attack followed by a sustained decay."
806,893,DX7_YAMAHA/Factory patches/rom4a/15_STRGS LOW.wav,STRGS LOW,"Bowed string section, which has a warm, full timbre and a slow, swelling attack with a gradual release."
807,894,DX7_YAMAHA/Factory patches/rom4a/17_PIZZ STGS.wav,PIZZ STGS,"Plucked strings, which have a bright, percussive timbre with a very fast attack and rapid decay."
808,895,DX7_YAMAHA/Factory patches/rom4a/18_STG CRSND.wav,STG CRSND,"String pad, which possesses a bright, slightly shimmering timbre and a slow attack with a long sustain, creating a continuously evolving and ambient texture."
809,896,DX7_YAMAHA/Factory patches/rom4a/19_STGS 5THS.wav,STGS 5THS,"String ensemble, which has a warm, full timbre with a slow attack and a long, sustained release."
810,897,DX7_YAMAHA/Factory patches/rom4a/21_TUB BELLS.wav,TUB BELLS,"Tubular bells, which have a bright, metallic timbre and a percussive envelope with a distinct, ringing decay."
811,898,DX7_YAMAHA/Factory patches/rom4a/22_RECORDERS.wav,RECORDERS,"Recorder, which has a clean, airy timbre and a sustained envelope with a clear, quick attack."
812,899,DX7_YAMAHA/Factory patches/rom4a/23_CHIMES   .wav,CHIMES   ,"Chimes, which have a bright, metallic timbre and a sharp, percussive attack followed by a long, resonant decay."
813,900,DX7_YAMAHA/Factory patches/rom4a/24_VOICES   .wav,VOICES   ,"Choir, which has a soft and rich timbre that slowly evolves, with a gradual attack and a long, sustained release."
814,901,DX7_YAMAHA/Factory patches/rom4a/25_XYLOPHONE.wav,XYLOPHONE,"Xylophone, which has a bright, clear timbre with a sharp attack and very rapid decay."
815,902,DX7_YAMAHA/Factory patches/rom4a/26_COWBELL  .wav,COWBELL  ,"Cowbell, which has a bright, metallic timbre with a sharp attack and quick decay."
816,903,DX7_YAMAHA/Factory patches/rom4a/27_WOOD BLOC.wav,WOOD BLOC,"Woodblock, which has a bright, percussive timbre with a sharp attack and a rapid decay."
817,905,DX7_YAMAHA/Factory patches/rom4a/29_LOG DRUM .wav,LOG DRUM ,"Wooden percussion, which has a hollow, resonant timbre with a sharp, percussive attack and a relatively quick decay."
818,906,DX7_YAMAHA/Factory patches/rom4a/30_GLOKENSPL.wav,GLOKENSPL,"Glockenspiel, which has a bright, bell-like timbre and a sharp attack with a relatively quick, ringing decay."
819,907,DX7_YAMAHA/Factory patches/rom4a/31_VIBE     .wav,VIBE     ,"Vibraphone, which has a bright, metallic timbre with a quick attack and a moderately decaying sustain."
820,908,DX7_YAMAHA/Factory patches/rom3b/1_E.GRAND 1.wav,E.GRAND 1,"Electric grand piano, which has a bright, bell-like timbre with a clear percussive attack and a moderate decay."
821,909,DX7_YAMAHA/Factory patches/rom3b/2_E.GRAND 2.wav,E.GRAND 2,"Electronic piano, which has a bright and percussive timbre with a sharp attack and a moderate decay."
822,910,DX7_YAMAHA/Factory patches/rom3b/3_HONKY TON.wav,HONKY TON,"Accordion, it has a bright, reedy timbre with a distinct percussive attack and a relatively quick, smooth decay."
823,911,DX7_YAMAHA/Factory patches/rom3b/4_E.PIANO 2.wav,E.PIANO 2,"Electric piano, which has a warm, bell-like timbre with a clear attack and a moderate decay and sustain."
824,912,DX7_YAMAHA/Factory patches/rom3b/5_E.PIANO 3.wav,E.PIANO 3,"Electric piano, which has a mellow, bell-like timbre and a gentle attack with a relatively long, smooth decay."
825,913,DX7_YAMAHA/Factory patches/rom3b/6_E.PIANO 4.wav,E.PIANO 4,"Electric piano, the timbre is warm and mellow, characterized by a soft, rounded attack and a long, sustained release."
826,914,DX7_YAMAHA/Factory patches/rom3b/7_CELESTE  .wav,CELESTE  ,"Celeste, which has a bright, percussive attack and a ringing, sustained decay with a delicate, metallic yet soft resonance."
827,915,DX7_YAMAHA/Factory patches/rom3b/8_FUNK CLAV.wav,FUNK CLAV,"Electric clavinet, which has a bright, percussive timbre with a very rapid attack and a quick decay, creating a distinct plucked string-like quality."
828,916,DX7_YAMAHA/Factory patches/rom3b/9_CLAV ENS .wav,CLAV ENS ,"Electric clavichord, which has a bright, percussive timbre with a sharp attack and a rapid decay."
829,917,DX7_YAMAHA/Factory patches/rom3b/10_PERC CLAV.wav,PERC CLAV,"Percussive keyboard, which possesses a bright, slightly metallic timbre and a sharp, percussive envelope with a very rapid decay."
830,918,DX7_YAMAHA/Factory patches/rom3b/11_HARPSICH .wav,HARPSICH ,"Harpsichord, which has a bright, plucked timbre and a rapid decay."
831,919,DX7_YAMAHA/Factory patches/rom3b/12_E.ORGAN 2.wav,E.ORGAN 2,"Electric organ, which has a bright, reedy timbre and a sustained envelope with a relatively quick attack."
832,920,DX7_YAMAHA/Factory patches/rom3b/13_E.ORGAN 3.wav,E.ORGAN 3,"Organ, which has a bright, reedy timbre and a sustained envelope with little decay."
833,921,DX7_YAMAHA/Factory patches/rom3b/14_60-S ORGA.wav,60-S ORGA,"Electric organ, which has a full, slightly bright timbre with a noticeable rotary speaker effect, and an immediate attack with a sustained decay."
834,922,DX7_YAMAHA/Factory patches/rom3b/15_PIPES   2.wav,PIPES   2,"Pipe organ, which has a bright and pure timbre with a gentle, slow attack and a sustained release."
835,923,DX7_YAMAHA/Factory patches/rom3b/16_PIPES   3.wav,PIPES   3,"Organ, which features a rich, sustained timbre with a gradual attack and a long decay."
836,924,DX7_YAMAHA/Factory patches/rom3b/17_CALIOPE  .wav,CALIOPE  ,"Organ, which has a bright, reedy timbre with an immediate attack and a sustained tone."
837,925,DX7_YAMAHA/Factory patches/rom3b/18_ACCORDION.wav,ACCORDION,"Accordion, which features a bright, reedy timbre and a sustained envelope with a characteristic airy resonance."
838,926,DX7_YAMAHA/Factory patches/rom3b/19_TOY PIANO.wav,TOY PIANO,"Piano, which features a bright, bell-like timbre and a percussive attack with a rapid decay."
839,927,DX7_YAMAHA/Factory patches/rom3b/20_SITAR    .wav,SITAR    ,"Sitar, which has a bright and buzzing timbre, characterized by a quick, percussive attack and a long, ringing decay."
840,928,DX7_YAMAHA/Factory patches/rom3b/21_KOTO     .wav,KOTO     ,"Koto, which has a bright, percussive attack and a clear, resonant timbre that decays relatively quickly."
841,929,DX7_YAMAHA/Factory patches/rom3b/22_JAZZ GUIT.wav,JAZZ GUIT,"Electric guitar, which has a clean, mellow timbre with a clear, percussive attack and a smooth, moderate decay."
842,930,DX7_YAMAHA/Factory patches/rom3b/23_SPANISHGT.wav,SPANISHGT,"Classical guitar, which possesses a warm, mellow timbre with a sharp attack and a natural, moderately quick decay."
843,931,DX7_YAMAHA/Factory patches/rom3b/24_FOLK GUIT.wav,FOLK GUIT,"Acoustic guitar, which has a bright, woody timbre with a sharp, percussive attack and a natural, relatively quick decay."
844,932,DX7_YAMAHA/Factory patches/rom3b/25_LUTE     .wav,LUTE     ,"Lute, which has a clear, somewhat woody timbre with a sharp attack and a natural, relatively quick decay."
845,933,DX7_YAMAHA/Factory patches/rom3b/26_BANJO    .wav,BANJO    ,"A banjo, which has a bright, percussive attack and a rapid decay."
846,934,DX7_YAMAHA/Factory patches/rom3b/27_CLAS.GUIT.wav,CLAS.GUIT,"Classical guitar, it has a clear, resonant plucked attack followed by a natural, warm decay."
847,935,DX7_YAMAHA/Factory patches/rom3b/28_HARP    2.wav,HARP    2,"Harp, which has a bright, percussive attack and a resonant, natural decay."
848,936,DX7_YAMAHA/Factory patches/rom3b/29_E.BASS  2.wav,E.BASS  2,"Electric bass, which has a full, resonant timbre with a percussive attack and a relatively quick decay."
849,937,DX7_YAMAHA/Factory patches/rom3b/30_FRETLESS .wav,FRETLESS ,"Fretless bass, which has a deep, mellow timbre with a soft attack and a smooth, long sustain."
850,938,DX7_YAMAHA/Factory patches/rom3b/31_PLUCK BAS.wav,PLUCK BAS,"Plucked bass, which has a deep, clear timbre with a very fast, percussive attack and a rapid decay."
851,939,DX7_YAMAHA/Factory patches/rom2b/0_SYN-LEAD .wav,SYN-LEAD ,"Electronic lead, which has a bright, reedy timbre with a quick attack and a sustained sound that cuts off abruptly."
852,941,DX7_YAMAHA/Factory patches/rom2b/2_SYN-LEAD .wav,SYN-LEAD ,"Electronic lead, which has a bright, aggressive timbre with a fast attack and moderate sustain."
853,942,DX7_YAMAHA/Factory patches/rom2b/3_SYN-LEAD .wav,SYN-LEAD ,"Electronic lead, which features a bright, somewhat piercing timbre and a sharp attack with a sustained presence."
854,943,DX7_YAMAHA/Factory patches/rom2b/4_SYN-CLAV .wav,SYN-CLAV ,"Electronic keyboard instrument, which has a bright, percussive timbre characterized by a very fast attack and a rapid, bell-like decay."
855,944,DX7_YAMAHA/Factory patches/rom2b/5_SYN-CLAV .wav,SYN-CLAV ,"Percussive keyboard, which has a bright, somewhat metallic timbre with a quick, sharp attack and a moderately short decay."
856,945,DX7_YAMAHA/Factory patches/rom2b/6_SYN-CLAV .wav,SYN-CLAV ,"Electric clavinet, it has a bright, metallic timbre with a sharp attack and a long, resonant decay."
857,946,DX7_YAMAHA/Factory patches/rom2b/7_SYN-PIANO.wav,SYN-PIANO,"Digital piano, which has a bright, bell-like timbre with a quick, percussive attack and a moderate decay."
858,947,DX7_YAMAHA/Factory patches/rom2b/8_SYNBRASS .wav,SYNBRASS ,"Brass sound, which has a bright, full timbre with a moderately fast attack and a sustained, resonating body."
859,948,DX7_YAMAHA/Factory patches/rom2b/9_SYNBRASS .wav,SYNBRASS ,"Brass, which has a bright and resonant timbre with a slow attack and gradual release."
860,949,DX7_YAMAHA/Factory patches/rom2b/10_SYNORGAN .wav,SYNORGAN ,"Organ, which has a bright, sustained timbre with a soft attack and slow decay."
861,950,DX7_YAMAHA/Factory patches/rom2b/11_SYNORGAN .wav,SYNORGAN ,"Organ, which has a bright, reedy timbre and a sustained envelope, typical of an electronic organ."
862,951,DX7_YAMAHA/Factory patches/rom2b/12_SYN-VOX  .wav,SYN-VOX  ,"Vocal pad, which has an airy, ethereal timbre with a slow attack and long sustain, creating a floating, resonant quality."
863,952,DX7_YAMAHA/Factory patches/rom2b/13_SYN-ORCH .wav,SYN-ORCH ,"Orchestral ensemble, which has a bright, full, and majestic timbre with a relatively quick attack and a long, resonant sustain."
864,954,DX7_YAMAHA/Factory patches/rom2b/15_SYN-BASS .wav,SYN-BASS ,"Electronic bass, which has a deep, resonant timbre with a fast attack and a relatively short, punchy decay, prominently featuring a rapid downward pitch slide at the beginning of each note."
865,956,DX7_YAMAHA/Factory patches/rom2b/17_BELL-FLUT.wav,BELL-FLUT,"Bell-like instrument, which has a bright, pure timbre with a clear initial attack and a sustained, airy decay."
866,958,DX7_YAMAHA/Factory patches/rom2b/19_T.BL-EXPA.wav,T.BL-EXPA,"Electric piano, which has a gentle, swelling attack and a warm, resonant, and sustained timbre that slowly fades out."
867,959,DX7_YAMAHA/Factory patches/rom2b/20_CHIME-STR.wav,CHIME-STR,"Chime, which has a bright, percussive initial sound that then rings out with a long, resonant decay."
868,960,DX7_YAMAHA/Factory patches/rom2b/21_B.DRM-SNA.wav,B.DRM-SNA,"Snare drum, which has a bright, snappy timbre and a very percussive envelope with a rapid attack and quick decay."
869,961,DX7_YAMAHA/Factory patches/rom2b/22_SHIMMER  .wav,SHIMMER  ,"Chime, which possesses a bright, shimmering timbre and a sustained, gradually fading decay."
870,962,DX7_YAMAHA/Factory patches/rom2b/23_EVOLUTION.wav,EVOLUTION,"String pad, which possesses a rich, evolving timbre that slowly swells in and out, creating a sustained and atmospheric texture."
871,964,DX7_YAMAHA/Factory patches/rom2b/25_WASP STIN.wav,WASP STIN,"High-pitched electronic sound, which features a sharp, modulated timbre that evolves from a rapid, stinging attack to a sustained, resonant tone."
872,966,DX7_YAMAHA/Factory patches/rom2b/27_DESCENT  .wav,DESCENT  ,"Evolving pad, which possesses a dark, resonant timbre and a very slow attack, featuring a sustained decay with a pronounced downward pitch shift."
873,967,DX7_YAMAHA/Factory patches/rom2b/28_OCTAVE WA.wav,OCTAVE WA,"Electronic pad, which has a rich, evolving timbre characterized by a distinct filter sweep that produces a 'wah' effect."
874,968,DX7_YAMAHA/Factory patches/rom2b/30_ST.HELENS.wav,ST.HELENS,"Volcanic eruption, which exhibits a deep, rumbling, and evolving timbre, characterized by a slow build-up to a sustained roar that gradually dissipates."
875,969,DX7_YAMAHA/Factory patches/rom2b/31_EXPLOSION.wav,EXPLOSION,"Explosion, which features a harsh, broadband timbre with an immediate, sharp attack and an extremely rapid decay."
876,970,DX7_YAMAHA/Factory patches/rom1a/0_BRASS   1.wav,BRASS   1,"Brass, which has a bright, full timbre with a clear attack and a sustained, gradually decaying envelope."
877,971,DX7_YAMAHA/Factory patches/rom1a/2_BRASS   3.wav,BRASS   3,"Brass instrument, which has a warm, rich timbre with a relatively slow attack and a long sustain."
878,972,DX7_YAMAHA/Factory patches/rom1a/3_STRINGS 1.wav,STRINGS 1,"Strings, which have a warm, sustained timbre with a slow attack and a gradual release, characteristic of a string section."
879,973,DX7_YAMAHA/Factory patches/rom1a/4_STRINGS 2.wav,STRINGS 2,"Strings, which have a full, warm timbre with a slow attack and a long, smooth decay."
880,974,DX7_YAMAHA/Factory patches/rom1a/6_ORCHESTRA.wav,ORCHESTRA,"Orchestral strings, which have a full-bodied and resonant timbre with a slow attack and continuous sustain."
881,975,DX7_YAMAHA/Factory patches/rom1a/7_PIANO   1.wav,PIANO   1,"Piano, which has a bright and percussive timbre with a quick attack and natural decay."
882,976,DX7_YAMAHA/Factory patches/rom1a/8_PIANO   2.wav,PIANO   2,"Electric piano, which has a bright, clear timbre with a slight bell-like quality, and a distinct attack followed by a moderate decay."
883,977,DX7_YAMAHA/Factory patches/rom1a/9_PIANO   3.wav,PIANO   3,"Piano, which has a bright, percussive timbre with a quick attack and a natural decay."
884,978,DX7_YAMAHA/Factory patches/rom1a/11_GUITAR  1.wav,GUITAR  1,"Guitar, which has a bright, slightly artificial timbre and a relatively quick attack followed by a moderate decay."
885,979,DX7_YAMAHA/Factory patches/rom1a/12_GUITAR  2.wav,GUITAR  2,"Electric guitar, which has a bright, slightly overdriven timbre with a sharp attack and a long, resonant sustain."
886,980,DX7_YAMAHA/Factory patches/rom1a/13_SYN-LEAD .wav,SYN-LEAD ,"Electronic lead instrument, which features a bright, sharp, and slightly buzzy timbre, characterized by a quick attack and a moderate release."
887,981,DX7_YAMAHA/Factory patches/rom1a/15_BASS    2.wav,BASS    2,"Electronic bass, which has a deep, resonant timbre with a clear attack and a moderate decay."
888,982,DX7_YAMAHA/Factory patches/rom1a/19_CLAV    1.wav,CLAV    1,"Clavinet, which has a bright, percussive timbre with a sharp attack and quick decay."
889,983,DX7_YAMAHA/Factory patches/rom1a/20_VIBE    1.wav,VIBE    1,"Vibraphone, which features a bright, metallic timbre with a sharp, percussive attack and a natural, decaying resonance."
890,984,DX7_YAMAHA/Factory patches/rom1a/21_MARIMBA  .wav,MARIMBA  ,"Marimba, which has a bright, percussive timbre and a quick decay after a sharp initial attack."
891,985,DX7_YAMAHA/Factory patches/rom1a/23_FLUTE   1.wav,FLUTE   1,"Flute, it has a clear, pure timbre with a soft attack and a natural, relatively quick decay."
892,986,DX7_YAMAHA/Factory patches/rom1a/24_ORCH-CHIM.wav,ORCH-CHIM,"Chimes, which has a clear, metallic timbre with a resonant sustain."
893,987,DX7_YAMAHA/Factory patches/rom1a/27_TIMPANI  .wav,TIMPANI  ,"Timpani, which has a deep, resonant timbre with a sharp percussive attack and a relatively quick decay."
894,988,DX7_YAMAHA/Factory patches/rom1a/29_VOICE   1.wav,VOICE   1,"Vocal pad, which has a soft, ethereal timbre with a slow, swelling attack and a gradual, sustained decay."
895,989,DX7_YAMAHA/Factory patches/rom1a/30_TRAIN    .wav,TRAIN    ,"Electronic train horn, which has a sustained envelope and a distinctively wavering, resonant timbre."
896,990,DX7_YAMAHA/Factory patches/rom4b/0_CLAV-E.PN.wav,CLAV-E.PN,"Electric piano, which has a bright, percussive timbre with a relatively fast decay."
897,991,DX7_YAMAHA/Factory patches/rom4b/1_PERC BRAS.wav,PERC BRAS,"Metallic percussion, which has a bright, resonant timbre with a very fast attack and rapid decay."
898,992,DX7_YAMAHA/Factory patches/rom4b/2_PRC SYNTH.wav,PRC SYNTH,"Electronic keyboard, which has a bright, clean, and slightly metallic timbre with a quick attack and moderate decay."
899,993,DX7_YAMAHA/Factory patches/rom4b/3_HARPSI-ST.wav,HARPSI-ST,"Harpsichord, which has a bright, plucked timbre with a very fast attack and a relatively quick decay, giving it a crisp and resonant character."
